OID,X,Y,New_Zealand_Elevation
18872,1558816.039,5462638.567,561.701904
18873,1559816.039,5462638.567,764.341492
18874,1560816.039,5462638.567,736.288696
18875,1561816.039,5462638.567,967.417786
18876,1562816.039,5462638.567,1244.542847
18877,1563816.039,5462638.567,1180.324585
18878,1564816.039,5462638.567,1289.771729
18879,1565816.039,5462638.567,1014.829651
18880,1566816.039,5462638.567,1204.64856
18881,1567816.039,5462638.567,1536.238281
18882,1568816.039,5462638.567,1338.096436
18883,1569816.039,5462638.567,1145.937866
18884,1570816.039,5462638.567,1451.446655
18885,1571816.039,5462638.567,1383.500244
18886,1572816.039,5462638.567,1163.876099
18887,1573816.039,5462638.567,947.405396
18888,1574816.039,5462638.567,875.312378
18889,1575816.039,5462638.567,748.541748
18890,1576816.039,5462638.567,349.43103
18891,1577816.039,5462638.567,336.387543
18892,1578816.039,5462638.567,645.881836
18893,1579816.039,5462638.567,813.327454
18894,1580816.039,5462638.567,545.48938
18895,1581816.039,5462638.567,365.567505
18896,1582816.039,5462638.567,211.482666
18897,1583816.039,5462638.567,113.471008
18898,1584816.039,5462638.567,64.068245
18899,1585816.039,5462638.567,183.0793
18964,1521816.039,5463638.567,0
18965,1522816.039,5463638.567,0
18966,1523816.039,5463638.567,0
18967,1524816.039,5463638.567,98.697319
18968,1525816.039,5463638.567,38.577282
18969,1526816.039,5463638.567,90.33432
18970,1527816.039,5463638.567,153.65657
18971,1528816.039,5463638.567,269.332916
18972,1529816.039,5463638.567,385.138367
18973,1530816.039,5463638.567,232.404129
18974,1531816.039,5463638.567,322.402893
18975,1532816.039,5463638.567,495.990845
18976,1533816.039,5463638.567,739.545044
18977,1534816.039,5463638.567,845.134888
18978,1535816.039,5463638.567,1119.57373
18979,1536816.039,5463638.567,955.042908
18980,1537816.039,5463638.567,723.636841
18981,1538816.039,5463638.567,601.158081
18982,1539816.039,5463638.567,354.590942
18983,1540816.039,5463638.567,466.089325
18984,1541816.039,5463638.567,701.252258
18985,1542816.039,5463638.567,946.71875
18986,1543816.039,5463638.567,969.13269
18987,1544816.039,5463638.567,991.101501
18988,1545816.039,5463638.567,1244.768677
18989,1546816.039,5463638.567,978.101074
18990,1547816.039,5463638.567,725.658142
18991,1548816.039,5463638.567,909.508179
18992,1549816.039,5463638.567,969.037292
18993,1550816.039,5463638.567,1164.152222
18994,1551816.039,5463638.567,938.731934
18995,1552816.039,5463638.567,643.257507
18996,1553816.039,5463638.567,414.946289
18997,1554816.039,5463638.567,615.867493
18998,1555816.039,5463638.567,551.491821
18999,1556816.039,5463638.567,485.35437
19000,1557816.039,5463638.567,710.078491
19001,1558816.039,5463638.567,860.568909
19002,1559816.039,5463638.567,1117.513428
19003,1560816.039,5463638.567,795.644348
19004,1561816.039,5463638.567,1284.683838
19005,1562816.039,5463638.567,1394.673096
19006,1563816.039,5463638.567,1219.24231
19007,1564816.039,5463638.567,1052.647705
19008,1565816.039,5463638.567,1083.809204
19009,1566816.039,5463638.567,1141.371582
19010,1567816.039,5463638.567,1495.452637
19011,1568816.039,5463638.567,1366.783936
19012,1569816.039,5463638.567,1500.13501
19013,1570816.039,5463638.567,1503.272583
19014,1571816.039,5463638.567,1412.164185
19015,1572816.039,5463638.567,1228.104492
19016,1573816.039,5463638.567,980.061462
19017,1574816.039,5463638.567,662.135193
19018,1575816.039,5463638.567,497.502808
19019,1576816.039,5463638.567,315.407227
19020,1577816.039,5463638.567,256.166107
19021,1578816.039,5463638.567,451.328979
19022,1579816.039,5463638.567,814.370361
19023,1580816.039,5463638.567,410.864471
19024,1581816.039,5463638.567,340.69928
19025,1582816.039,5463638.567,292.683868
19026,1583816.039,5463638.567,139.659912
19027,1584816.039,5463638.567,59.026226
19028,1585816.039,5463638.567,143.598282
19093,1521816.039,5464638.567,0
19094,1522816.039,5464638.567,0
19095,1523816.039,5464638.567,0.000412
19096,1524816.039,5464638.567,193.178314
19097,1525816.039,5464638.567,118.152557
19098,1526816.039,5464638.567,27.515638
19099,1527816.039,5464638.567,74.432808
19100,1528816.039,5464638.567,92.913712
19101,1529816.039,5464638.567,132.138351
19102,1530816.039,5464638.567,196.327972
19103,1531816.039,5464638.567,359.070465
19104,1532816.039,5464638.567,685.282532
19105,1533816.039,5464638.567,807.336853
19106,1534816.039,5464638.567,828.0177
19107,1535816.039,5464638.567,975.278259
19108,1536816.039,5464638.567,695.386597
19109,1537816.039,5464638.567,559.23175
19110,1538816.039,5464638.567,607.868225
19111,1539816.039,5464638.567,319.511749
19112,1540816.039,5464638.567,600.422119
19113,1541816.039,5464638.567,760.485046
19114,1542816.039,5464638.567,824.913391
19115,1543816.039,5464638.567,714.218201
19116,1544816.039,5464638.567,693.159058
19117,1545816.039,5464638.567,926.340149
19118,1546816.039,5464638.567,1113.54895
19119,1547816.039,5464638.567,900.739624
19120,1548816.039,5464638.567,1180.30542
19121,1549816.039,5464638.567,1237.773071
19122,1550816.039,5464638.567,1179.377197
19123,1551816.039,5464638.567,970.335632
19124,1552816.039,5464638.567,1047.275513
19125,1553816.039,5464638.567,831.347717
19126,1554816.039,5464638.567,510.808014
19127,1555816.039,5464638.567,400.739166
19128,1556816.039,5464638.567,738.150574
19129,1557816.039,5464638.567,952.530518
19130,1558816.039,5464638.567,1123.257446
19131,1559816.039,5464638.567,1166.904785
19132,1560816.039,5464638.567,871.947693
19133,1561816.039,5464638.567,1385.74646
19134,1562816.039,5464638.567,1207.789917
19135,1563816.039,5464638.567,1089.429199
19136,1564816.039,5464638.567,1219.439697
19137,1565816.039,5464638.567,1276.736694
19138,1566816.039,5464638.567,1097.447021
19139,1567816.039,5464638.567,1546.352295
19140,1568816.039,5464638.567,1390.684814
19141,1569816.039,5464638.567,1538.714233
19142,1570816.039,5464638.567,1357.891357
19143,1571816.039,5464638.567,1190.841675
19144,1572816.039,5464638.567,827.499023
19145,1573816.039,5464638.567,566.874329
19146,1574816.039,5464638.567,447.637665
19147,1575816.039,5464638.567,420.833435
19148,1576816.039,5464638.567,475.622131
19149,1577816.039,5464638.567,612.07843
19150,1578816.039,5464638.567,259.825745
19151,1579816.039,5464638.567,669.240479
19152,1580816.039,5464638.567,506.395721
19153,1581816.039,5464638.567,422.488892
19154,1582816.039,5464638.567,175.864319
19155,1583816.039,5464638.567,128.770721
19156,1584816.039,5464638.567,54.839478
19157,1585816.039,5464638.567,162.231842
19222,1521816.039,5465638.567,0
19223,1522816.039,5465638.567,0
19224,1523816.039,5465638.567,0.001327
19225,1524816.039,5465638.567,189.962708
19226,1525816.039,5465638.567,214.52243
19227,1526816.039,5465638.567,45.286579
19228,1527816.039,5465638.567,58.089512
19229,1528816.039,5465638.567,106.304985
19230,1529816.039,5465638.567,105.705475
19231,1530816.039,5465638.567,193.501083
19232,1531816.039,5465638.567,331.42572
19233,1532816.039,5465638.567,494.338837
19234,1533816.039,5465638.567,569.205566
19235,1534816.039,5465638.567,631.366028
19236,1535816.039,5465638.567,801.245483
19237,1536816.039,5465638.567,532.698547
19238,1537816.039,5465638.567,376.787354
19239,1538816.039,5465638.567,266.936493
19240,1539816.039,5465638.567,372.045013
19241,1540816.039,5465638.567,582.091248
19242,1541816.039,5465638.567,599.945496
19243,1542816.039,5465638.567,699.644104
19244,1543816.039,5465638.567,528.137146
19245,1544816.039,5465638.567,524.742371
19246,1545816.039,5465638.567,639.493652
19247,1546816.039,5465638.567,971.595947
19248,1547816.039,5465638.567,1146.310547
19249,1548816.039,5465638.567,1243.549561
19250,1549816.039,5465638.567,829.182861
19251,1550816.039,5465638.567,762.270325
19252,1551816.039,5465638.567,1116.059204
19253,1552816.039,5465638.567,974.789001
19254,1553816.039,5465638.567,723.461304
19255,1554816.039,5465638.567,529.927673
19256,1555816.039,5465638.567,481.183044
19257,1556816.039,5465638.567,969.577271
19258,1557816.039,5465638.567,1207.654297
19259,1558816.039,5465638.567,1154.236816
19260,1559816.039,5465638.567,1165.019043
19261,1560816.039,5465638.567,1234.036865
19262,1561816.039,5465638.567,1390.025635
19263,1562816.039,5465638.567,951.649048
19264,1563816.039,5465638.567,861.762146
19265,1564816.039,5465638.567,819.704102
19266,1565816.039,5465638.567,826.621643
19267,1566816.039,5465638.567,891.037781
19268,1567816.039,5465638.567,1330.737793
19269,1568816.039,5465638.567,1284.593262
19270,1569816.039,5465638.567,1066.069336
19271,1570816.039,5465638.567,955.311401
19272,1571816.039,5465638.567,849.634949
19273,1572816.039,5465638.567,854.283508
19274,1573816.039,5465638.567,979.676941
19275,1574816.039,5465638.567,864.345154
19276,1575816.039,5465638.567,532.598572
19277,1576816.039,5465638.567,551.371582
19278,1577816.039,5465638.567,243.78212
19279,1578816.039,5465638.567,393.673767
19280,1579816.039,5465638.567,657.818787
19281,1580816.039,5465638.567,462.72934
19282,1581816.039,5465638.567,336.287476
19283,1582816.039,5465638.567,167.552643
19284,1583816.039,5465638.567,96.940651
19285,1584816.039,5465638.567,60.407681
19286,1585816.039,5465638.567,245.133316
19351,1521816.039,5466638.567,0
19352,1522816.039,5466638.567,0
19353,1523816.039,5466638.567,8.496098
19354,1524816.039,5466638.567,303.956299
19355,1525816.039,5466638.567,283.317963
19356,1526816.039,5466638.567,169.251984
19357,1527816.039,5466638.567,35.385067
19358,1528816.039,5466638.567,217.475311
19359,1529816.039,5466638.567,195.034836
19360,1530816.039,5466638.567,162.436661
19361,1531816.039,5466638.567,195.91478
19362,1532816.039,5466638.567,306.808044
19363,1533816.039,5466638.567,400.588837
19364,1534816.039,5466638.567,568.632202
19365,1535816.039,5466638.567,489.25882
19366,1536816.039,5466638.567,331.154602
19367,1537816.039,5466638.567,210.255066
19368,1538816.039,5466638.567,396.420563
19369,1539816.039,5466638.567,483.324799
19370,1540816.039,5466638.567,458.6651
19371,1541816.039,5466638.567,339.23111
19372,1542816.039,5466638.567,394.768463
19373,1543816.039,5466638.567,541.916687
19374,1544816.039,5466638.567,761.515869
19375,1545816.039,5466638.567,883.769592
19376,1546816.039,5466638.567,985.578613
19377,1547816.039,5466638.567,1222.943481
19378,1548816.039,5466638.567,1244.116455
19379,1549816.039,5466638.567,1201.62085
19380,1550816.039,5466638.567,960.224915
19381,1551816.039,5466638.567,805.081787
19382,1552816.039,5466638.567,896.256226
19383,1553816.039,5466638.567,678.198914
19384,1554816.039,5466638.567,356.868195
19385,1555816.039,5466638.567,574.723389
19386,1556816.039,5466638.567,700.680969
19387,1557816.039,5466638.567,781.597839
19388,1558816.039,5466638.567,822.081482
19389,1559816.039,5466638.567,970.789307
19390,1560816.039,5466638.567,1338.033203
19391,1561816.039,5466638.567,1105.796631
19392,1562816.039,5466638.567,1006.729553
19393,1563816.039,5466638.567,1271.825073
19394,1564816.039,5466638.567,1114.709595
19395,1565816.039,5466638.567,954.716614
19396,1566816.039,5466638.567,755.845337
19397,1567816.039,5466638.567,1176.179443
19398,1568816.039,5466638.567,1454.959839
19399,1569816.039,5466638.567,1489.228027
19400,1570816.039,5466638.567,1352.901733
19401,1571816.039,5466638.567,1354.468506
19402,1572816.039,5466638.567,1290.088257
19403,1573816.039,5466638.567,1305.140869
19404,1574816.039,5466638.567,874.645813
19405,1575816.039,5466638.567,736.713013
19406,1576816.039,5466638.567,407.122314
19407,1577816.039,5466638.567,211.142059
19408,1578816.039,5466638.567,519.810303
19409,1579816.039,5466638.567,480.756256
19410,1580816.039,5466638.567,428.155945
19411,1581816.039,5466638.567,156.086411
19412,1582816.039,5466638.567,148.443878
19413,1583816.039,5466638.567,98.213486
19414,1584816.039,5466638.567,49.553539
19415,1585816.039,5466638.567,213.688431
19480,1521816.039,5467638.567,0
19481,1522816.039,5467638.567,0
19482,1523816.039,5467638.567,10.933611
19483,1524816.039,5467638.567,359.46637
19484,1525816.039,5467638.567,327.745941
19485,1526816.039,5467638.567,144.313324
19486,1527816.039,5467638.567,76.14238
19487,1528816.039,5467638.567,43.661743
19488,1529816.039,5467638.567,244.895782
19489,1530816.039,5467638.567,246.521957
19490,1531816.039,5467638.567,259.044189
19491,1532816.039,5467638.567,353.256805
19492,1533816.039,5467638.567,492.200745
19493,1534816.039,5467638.567,425.202179
19494,1535816.039,5467638.567,297.700134
19495,1536816.039,5467638.567,199.146378
19496,1537816.039,5467638.567,224.432632
19497,1538816.039,5467638.567,276.255493
19498,1539816.039,5467638.567,296.276093
19499,1540816.039,5467638.567,366.582428
19500,1541816.039,5467638.567,603.683899
19501,1542816.039,5467638.567,674.179932
19502,1543816.039,5467638.567,732.362488
19503,1544816.039,5467638.567,809.162598
19504,1545816.039,5467638.567,965.02594
19505,1546816.039,5467638.567,1115.878418
19506,1547816.039,5467638.567,1258.602539
19507,1548816.039,5467638.567,1081.914185
19508,1549816.039,5467638.567,1124.623047
19509,1550816.039,5467638.567,945.085083
19510,1551816.039,5467638.567,630.648254
19511,1552816.039,5467638.567,926.397766
19512,1553816.039,5467638.567,652.330627
19513,1554816.039,5467638.567,336.471893
19514,1555816.039,5467638.567,581.841919
19515,1556816.039,5467638.567,738.214661
19516,1557816.039,5467638.567,960.982727
19517,1558816.039,5467638.567,928.280701
19518,1559816.039,5467638.567,1080.239136
19519,1560816.039,5467638.567,1287.758667
19520,1561816.039,5467638.567,1360.103149
19521,1562816.039,5467638.567,1284.144897
19522,1563816.039,5467638.567,1258.541504
19523,1564816.039,5467638.567,1100.927368
19524,1565816.039,5467638.567,970.576721
19525,1566816.039,5467638.567,709.40918
19526,1567816.039,5467638.567,1073.14978
19527,1568816.039,5467638.567,1168.31543
19528,1569816.039,5467638.567,1161.846191
19529,1570816.039,5467638.567,1248.766113
19530,1571816.039,5467638.567,1264.577148
19531,1572816.039,5467638.567,1229.368774
19532,1573816.039,5467638.567,1308.362671
19533,1574816.039,5467638.567,1090.760864
19534,1575816.039,5467638.567,718.209656
19535,1576816.039,5467638.567,541.693237
19536,1577816.039,5467638.567,448.137665
19537,1578816.039,5467638.567,187.138428
19538,1579816.039,5467638.567,302.556152
19539,1580816.039,5467638.567,224.81955
19540,1581816.039,5467638.567,115.150261
19541,1582816.039,5467638.567,76.401886
19542,1583816.039,5467638.567,47.285706
19543,1584816.039,5467638.567,42.240772
19544,1585816.039,5467638.567,94.521523
19609,1521816.039,5468638.567,0
19610,1522816.039,5468638.567,0
19611,1523816.039,5468638.567,18.5037
19612,1524816.039,5468638.567,341.107178
19613,1525816.039,5468638.567,371.054626
19614,1526816.039,5468638.567,237.418243
19615,1527816.039,5468638.567,97.240158
19616,1528816.039,5468638.567,119.366325
19617,1529816.039,5468638.567,137.253067
19618,1530816.039,5468638.567,251.298325
19619,1531816.039,5468638.567,308.071625
19620,1532816.039,5468638.567,311.244843
19621,1533816.039,5468638.567,307.822418
19622,1534816.039,5468638.567,164.187134
19623,1535816.039,5468638.567,210.990143
19624,1536816.039,5468638.567,368.79361
19625,1537816.039,5468638.567,484.947784
19626,1538816.039,5468638.567,582.243958
19627,1539816.039,5468638.567,597.71051
19628,1540816.039,5468638.567,569.141724
19629,1541816.039,5468638.567,715.780457
19630,1542816.039,5468638.567,799.725647
19631,1543816.039,5468638.567,798.277161
19632,1544816.039,5468638.567,825.671875
19633,1545816.039,5468638.567,926.903259
19634,1546816.039,5468638.567,1192.395264
19635,1547816.039,5468638.567,1194.841675
19636,1548816.039,5468638.567,1083.652344
19637,1549816.039,5468638.567,895.217407
19638,1550816.039,5468638.567,814.587524
19639,1551816.039,5468638.567,513.362061
19640,1552816.039,5468638.567,881.745544
19641,1553816.039,5468638.567,527.339478
19642,1554816.039,5468638.567,366.793396
19643,1555816.039,5468638.567,671.171875
19644,1556816.039,5468638.567,1054.298096
19645,1557816.039,5468638.567,1181.47876
19646,1558816.039,5468638.567,1104.744385
19647,1559816.039,5468638.567,1161.06958
19648,1560816.039,5468638.567,980.776978
19649,1561816.039,5468638.567,1153.369507
19650,1562816.039,5468638.567,1190.162231
19651,1563816.039,5468638.567,987.331604
19652,1564816.039,5468638.567,1082.821777
19653,1565816.039,5468638.567,925.181885
19654,1566816.039,5468638.567,758.410706
19655,1567816.039,5468638.567,674.841003
19656,1568816.039,5468638.567,671.106689
19657,1569816.039,5468638.567,627.493835
19658,1570816.039,5468638.567,740.572144
19659,1571816.039,5468638.567,861.954346
19660,1572816.039,5468638.567,765.63855
19661,1573816.039,5468638.567,835.133545
19662,1574816.039,5468638.567,933.698059
19663,1575816.039,5468638.567,1012.168335
19664,1576816.039,5468638.567,844.667725
19665,1577816.039,5468638.567,660.814514
19666,1578816.039,5468638.567,389.497437
19667,1579816.039,5468638.567,87.844971
19668,1580816.039,5468638.567,131.345322
19669,1581816.039,5468638.567,146.378021
19670,1582816.039,5468638.567,90.227646
19671,1583816.039,5468638.567,39.804882
